customer_id,age,service_segment,signup_channel,primary_device,tenure_months,contract_type,plan_tier,num_services,has_family_plan
CX01221,39,Fintech,Organic Search,Tablet,16,Month-to-month,Standard,7,False
CX01222,30,Gaming,Paid Social,Desktop,16,Annual,Plus,3,False
CX01223,36,Fintech,Organic Search,Tablet,7,Annual,Standard,4,True
CX01224,36,Fintech,Influencer,Smart TV,9,Month-to-month,Basic,1,True
CX01225,29,Gaming,Organic Search,Mobile,22,Month-to-month,Standard,4,True
CX01226,64,Productivity,App Store,Mobile,42,Annual,Basic,1,True
CX01227,43,Cloud Storage,App Store,Desktop,38,Annual,Standard,1,False
CX01228,33,Cloud Storage,Organic Search,Desktop,10,Month-to-month,Basic,1,False
CX01229,29,Fintech,App Store,Mobile,13,Annual,Standard,5,True
CX01230,33,Streaming,Organic Search,Desktop,13,Month-to-month,Basic,4,True
CX01231,25,Productivity,Referral,Mobile,14,Annual,Basic,1,False
CX01232,29,Fintech,Influencer,Mobile,65,Two year,Basic,1,False
CX01233,44,Streaming,Influencer,Mobile,15,Month-to-month,Plus,6,False
CX01234,25,Streaming,Influencer,Desktop,30,Annual,Standard,2,False
CX01235,45,Fintech,Organic Search,Mobile,11,Month-to-month,Standard,2,False
CX01236,20,Fintech,Paid Social,Desktop,8,Month-to-month,Basic,5,False
CX01237,21,Streaming,Referral,Mobile,6,Month-to-month,Premium,3,False
CX01238,51,Fintech,Paid Social,Tablet,13,Month-to-month,Premium,5,False
CX01239,52,Fintech,Email Campaign,Desktop,5,Month-to-month,Plus,3,True
CX01240,51,Streaming,App Store,Mobile,8,Annual,Basic,2,False
CX01241,43,Productivity,App Store,Mobile,37,Annual,Basic,3,False
CX01242,35,Streaming,Referral,Desktop,6,Annual,Plus,3,False
CX01243,37,Fitness,Paid Social,Tablet,42,Two year,Standard,5,False
CX01244,60,Gaming,Paid Social,Mobile,18,Month-to-month,Premium,6,False
CX01245,40,Streaming,Referral,Mobile,14,Two year,Basic,2,False
CX01246,49,Cloud Storage,Paid Social,Mobile,21,Two year,Premium,6,False
CX01247,31,Fintech,Email Campaign,Mobile,11,Month-to-month,Premium,5,False
CX01248,27,News & Media,Email Campaign,Mobile,26,Month-to-month,Basic,1,False
CX01249,24,Cloud Storage,Referral,Mobile,10,Month-to-month,Standard,3,True
CX01250,35,Productivity,Organic Search,Mobile,27,Annual,Plus,3,False
CX01251,60,Productivity,Paid Social,Desktop,7,Annual,Basic,1,False
CX01252,47,Cloud Storage,Paid Social,Desktop,10,Month-to-month,Basic,3,False
CX01253,45,Streaming,Organic Search,Tablet,21,Two year,Standard,3,False
CX01254,52,Fintech,Email Campaign,Mobile,21,Annual,Basic,3,False
CX01255,31,Productivity,Paid Social,Desktop,48,Month-to-month,Premium,4,False
CX01256,25,Streaming,Email Campaign,Desktop,41,Annual,Standard,3,False
CX01257,26,Streaming,App Store,Mobile,1,Month-to-month,Basic,4,True
CX01258,32,Streaming,Organic Search,Mobile,23,Month-to-month,Plus,3,False
CX01259,21,Gaming,Paid Social,Mobile,23,Month-to-month,Premium,4,True
CX01260,28,Fintech,Paid Social,Smart TV,26,Month-to-month,Premium,6,False
CX01261,29,Streaming,Paid Social,Desktop,47,Two year,Standard,3,False
CX01262,55,News & Media,Email Campaign,Mobile,55,Annual,Plus,6,False
CX01263,51,Fintech,Paid Social,Mobile,3,Month-to-month,Standard,2,False
CX01264,18,Streaming,Influencer,Desktop,12,Month-to-month,Plus,2,False
CX01265,36,Productivity,Organic Search,Desktop,9,Month-to-month,Standard,5,False
CX01266,42,Streaming,App Store,Mobile,2,Month-to-month,Standard,4,True
CX01267,29,Streaming,Paid Social,Desktop,35,Annual,Basic,1,False
CX01268,39,Fintech,Influencer,Mobile,6,Month-to-month,Basic,2,False
CX01269,39,Fintech,Organic Search,Mobile,47,Annual,Standard,5,False
CX01270,40,News & Media,Referral,Mobile,3,Month-to-month,Basic,1,True
CX01271,46,Gaming,Influencer,Desktop,25,Annual,Premium,6,True
CX01272,31,Fintech,Organic Search,Desktop,10,Month-to-month,Plus,2,True
CX01273,48,Cloud Storage,Paid Social,Mobile,44,Month-to-month,Basic,1,False
CX01274,25,Productivity,App Store,Desktop,5,Month-to-month,Premium,3,True
CX01275,44,Fintech,App Store,Mobile,38,Two year,Premium,8,False
CX01276,41,News & Media,Referral,Mobile,14,Annual,Basic,3,False
CX01277,19,Productivity,Organic Search,Mobile,15,Month-to-month,Plus,3,False
CX01278,50,Cloud Storage,App Store,Tablet,24,Month-to-month,Basic,3,False
CX01279,18,Gaming,Referral,Desktop,1,Month-to-month,Plus,4,False
CX01280,43,Streaming,Paid Social,Mobile,24,Annual,Basic,2,False
CX01281,48,Streaming,App Store,Mobile,31,Two year,Basic,4,False
CX01282,23,Streaming,App Store,Mobile,7,Annual,Standard,4,False
CX01283,18,Gaming,App Store,Mobile,32,Annual,Plus,4,False
CX01284,20,Streaming,Organic Search,Tablet,28,Month-to-month,Standard,2,True
CX01285,62,Streaming,Email Campaign,Mobile,15,Annual,Basic,3,True
CX01286,34,Streaming,Referral,Smart TV,4,Month-to-month,Standard,3,True
CX01287,43,Gaming,Organic Search,Mobile,63,Annual,Premium,5,False
CX01288,41,News & Media,App Store,Mobile,9,Month-to-month,Standard,2,False
CX01289,37,Streaming,Paid Social,Mobile,12,Annual,Plus,4,False
CX01290,40,Productivity,Influencer,Desktop,10,Month-to-month,Premium,5,False
CX01291,40,Productivity,Organic Search,Mobile,22,Month-to-month,Standard,1,False
CX01292,42,Productivity,App Store,Smart TV,11,Month-to-month,Basic,2,False
CX01293,31,Fintech,Organic Search,Mobile,1,Month-to-month,Standard,1,True
CX01294,37,Streaming,Paid Social,Desktop,8,Month-to-month,Basic,5,False
CX01295,45,Streaming,Paid Social,Mobile,16,Annual,Plus,6,False
CX01296,29,News & Media,Organic Search,Desktop,32,Annual,Standard,4,False
CX01297,18,Gaming,App Store,Mobile,28,Month-to-month,Basic,3,False
CX01298,39,News & Media,Email Campaign,Desktop,44,Annual,Basic,1,False
CX01299,18,Cloud Storage,Paid Social,Mobile,38,Annual,Premium,1,False
CX01300,45,Productivity,App Store,Mobile,43,Two year,Premium,4,False
CX01301,32,Streaming,Referral,Desktop,28,Two year,Basic,3,False
CX01302,34,Fintech,Email Campaign,Desktop,35,Two year,Basic,2,False
CX01303,43,Fintech,Paid Social,Tablet,21,Two year,Basic,1,False
CX01304,31,Streaming,Referral,Smart TV,34,Two year,Standard,3,False
CX01305,18,Streaming,App Store,Tablet,45,Two year,Premium,7,True
CX01306,42,Streaming,Paid Social,Smart TV,38,Two year,Basic,1,False
CX01307,53,Fintech,Referral,Mobile,3,Month-to-month,Basic,3,False
CX01308,56,Cloud Storage,Paid Social,Mobile,5,Month-to-month,Basic,1,True
CX01309,37,Productivity,App Store,Mobile,46,Two year,Premium,5,False
CX01310,27,Streaming,Paid Social,Tablet,10,Month-to-month,Standard,5,True
CX01311,43,Fintech,Email Campaign,Mobile,47,Two year,Plus,6,False
CX01312,18,Gaming,Organic Search,Mobile,8,Two year,Plus,7,False
CX01313,53,Fintech,Referral,Tablet,17,Annual,Basic,1,False
CX01314,20,Gaming,Referral,Desktop,3,Month-to-month,Plus,3,False
CX01315,28,Streaming,App Store,Smart TV,15,Annual,Basic,2,False
CX01316,49,Fintech,Organic Search,Desktop,7,Annual,Plus,2,False
CX01317,28,Gaming,App Store,Mobile,10,Month-to-month,Standard,2,False
CX01318,45,Gaming,Organic Search,Desktop,40,Two year,Basic,3,False
CX01319,37,Streaming,Referral,Tablet,3,Annual,Standard,5,False
CX01320,18,Streaming,App Store,Mobile,24,Two year,Standard,1,True
CX01321,27,Streaming,Organic Search,Mobile,17,Month-to-month,Standard,3,True
CX01322,20,Streaming,Paid Social,Desktop,34,Two year,Plus,3,False
CX01323,42,Fitness,Email Campaign,Desktop,6,Month-to-month,Basic,3,False
CX01324,62,Streaming,App Store,Mobile,32,Annual,Plus,4,False
CX01325,51,Fintech,App Store,Mobile,28,Two year,Basic,2,False
CX01326,40,Fintech,Email Campaign,Tablet,37,Annual,Plus,2,False
CX01327,42,Fintech,Paid Social,Desktop,1,Month-to-month,Standard,5,True
CX01328,33,Streaming,Paid Social,Mobile,18,Two year,Premium,5,True
CX01329,38,Fintech,Organic Search,Smart TV,10,Annual,Premium,7,False
CX01330,28,Streaming,Organic Search,Mobile,19,Month-to-month,Plus,3,False
CX01331,34,Streaming,App Store,Tablet,43,Two year,Standard,5,False
CX01332,34,Fitness,Paid Social,Mobile,46,Annual,Basic,3,False
CX01333,35,Streaming,Influencer,Desktop,17,Two year,Premium,6,False
CX01334,53,Gaming,Referral,Desktop,8,Annual,Standard,5,False
CX01335,34,Streaming,Referral,Mobile,10,Month-to-month,Plus,3,False
CX01336,49,Productivity,Email Campaign,Mobile,6,Annual,Standard,2,True
CX01337,37,Gaming,Influencer,Desktop,1,Month-to-month,Plus,3,False
CX01338,35,Cloud Storage,App Store,Mobile,7,Month-to-month,Plus,7,False
CX01339,37,Fitness,Influencer,Smart TV,11,Month-to-month,Standard,2,False
CX01340,54,News & Media,Influencer,Smart TV,3,Month-to-month,Premium,6,False
CX01341,43,Gaming,App Store,Desktop,5,Month-to-month,Standard,3,True
CX01342,36,Streaming,App Store,Desktop,26,Month-to-month,Standard,3,False
CX01343,43,Productivity,Organic Search,Mobile,20,Month-to-month,Premium,5,False
CX01344,45,Gaming,Paid Social,Mobile,17,Month-to-month,Premium,6,False
CX01345,25,News & Media,Influencer,Desktop,16,Annual,Standard,2,True
CX01346,26,Fintech,App Store,Mobile,6,Month-to-month,Standard,2,False
CX01347,34,Fitness,Organic Search,Tablet,6,Month-to-month,Standard,4,False
CX01348,29,Streaming,Paid Social,Smart TV,13,Month-to-month,Basic,2,False
CX01349,21,Gaming,Paid Social,Tablet,9,Month-to-month,Premium,5,True
CX01350,35,Fintech,Paid Social,Mobile,8,Month-to-month,Premium,1,False
CX01351,19,Streaming,Paid Social,Mobile,13,Month-to-month,Plus,5,False
CX01352,41,Cloud Storage,Paid Social,Desktop,11,Month-to-month,Standard,3,False
CX01353,47,Fitness,Organic Search,Mobile,19,Month-to-month,Plus,4,False
CX01354,28,Streaming,Paid Social,Mobile,10,Month-to-month,Standard,4,False
CX01355,53,News & Media,Organic Search,Mobile,7,Month-to-month,Plus,4,False
CX01356,49,Streaming,Referral,Smart TV,12,Annual,Plus,3,False
CX01357,39,News & Media,App Store,Desktop,7,Month-to-month,Basic,2,False
CX01358,35,Streaming,Paid Social,Desktop,16,Month-to-month,Basic,1,True
CX01359,52,Fitness,Organic Search,Mobile,9,Annual,Premium,6,False
CX01360,58,News & Media,App Store,Desktop,38,Annual,Basic,1,False
CX01361,60,Productivity,Referral,Tablet,14,Annual,Basic,3,True
CX01362,46,Streaming,Organic Search,Smart TV,19,Annual,Standard,4,False
CX01363,18,Cloud Storage,Paid Social,Desktop,9,Month-to-month,Standard,5,False
CX01364,18,Fitness,Organic Search,Mobile,28,Two year,Basic,1,False
CX01365,45,Productivity,Paid Social,Mobile,48,Annual,Plus,3,True
CX01366,37,Fitness,Referral,Desktop,10,Two year,Basic,2,False
CX01367,26,News & Media,Referral,Desktop,14,Month-to-month,Standard,2,True
CX01368,52,Streaming,Referral,Desktop,19,Month-to-month,Basic,1,False
CX01369,24,Cloud Storage,Organic Search,Mobile,52,Two year,Plus,1,False
CX01370,53,Productivity,Organic Search,Desktop,8,Month-to-month,Standard,1,False
CX01371,25,Streaming,Paid Social,Mobile,17,Two year,Standard,5,False
CX01372,28,Streaming,Paid Social,Mobile,23,Annual,Premium,2,False
CX01373,27,Fintech,Paid Social,Desktop,12,Month-to-month,Plus,5,False
CX01374,40,Streaming,App Store,Mobile,20,Annual,Standard,2,True
CX01375,53,News & Media,Email Campaign,Mobile,14,Month-to-month,Standard,2,True
CX01376,38,Streaming,App Store,Desktop,32,Annual,Plus,8,False
CX01377,35,Fitness,App Store,Mobile,35,Annual,Plus,1,False
CX01378,40,Streaming,Organic Search,Desktop,50,Annual,Standard,1,False
CX01379,38,Productivity,Paid Social,Mobile,22,Month-to-month,Plus,2,False
CX01380,51,Gaming,Referral,Mobile,21,Month-to-month,Standard,2,True
CX01381,38,Productivity,Paid Social,Tablet,4,Month-to-month,Basic,2,False
CX01382,29,Fitness,Paid Social,Tablet,27,Annual,Standard,4,True
CX01383,22,Streaming,Paid Social,Mobile,38,Two year,Standard,1,False
CX01384,33,Fintech,Email Campaign,Mobile,4,Month-to-month,Premium,7,False
CX01385,47,Gaming,Organic Search,Desktop,16,Month-to-month,Basic,2,False
CX01386,53,Streaming,App Store,Desktop,9,Two year,Premium,4,False
CX01387,29,Streaming,Organic Search,Mobile,15,Month-to-month,Premium,7,False
CX01388,41,Streaming,Referral,Mobile,21,Annual,Standard,6,False
CX01389,57,Streaming,Organic Search,Smart TV,36,Two year,Basic,3,False
CX01390,44,Streaming,Email Campaign,Smart TV,29,Annual,Basic,1,False
CX01391,18,News & Media,Influencer,Tablet,6,Month-to-month,Premium,4,True
CX01392,26,Productivity,Referral,Mobile,21,Annual,Standard,4,False
CX01393,23,Productivity,App Store,Mobile,19,Month-to-month,Premium,5,False
CX01394,33,Productivity,Organic Search,Mobile,9,Month-to-month,Standard,1,False
CX01395,40,Fintech,Paid Social,Desktop,29,Two year,Standard,2,True
CX01396,34,Fintech,Referral,Desktop,18,Annual,Standard,4,False
CX01397,31,Streaming,Influencer,Tablet,25,Month-to-month,Plus,2,False
CX01398,50,Fintech,Organic Search,Desktop,29,Annual,Plus,4,True
CX01399,42,Streaming,Paid Social,Mobile,30,Annual,Plus,4,True
CX01400,22,Streaming,Organic Search,Desktop,14,Annual,Basic,2,False
CX01401,26,Fintech,App Store,Smart TV,15,Annual,Standard,2,False
CX01402,18,News & Media,App Store,Mobile,24,Annual,Basic,2,True
CX01403,60,Streaming,Paid Social,Mobile,8,Annual,Premium,4,False
CX01404,62,Fintech,App Store,Mobile,11,Month-to-month,Plus,5,False
CX01405,43,Streaming,App Store,Mobile,13,Month-to-month,Plus,4,False
CX01406,31,Productivity,Paid Social,Desktop,15,Month-to-month,Standard,2,False
CX01407,32,Cloud Storage,Organic Search,Mobile,23,Month-to-month,Premium,6,True
CX01408,49,Fitness,Organic Search,Smart TV,10,Month-to-month,Basic,2,False
CX01409,50,Productivity,Email Campaign,Smart TV,14,Month-to-month,Standard,3,False
CX01410,18,Streaming,Referral,Desktop,6,Month-to-month,Premium,5,True
CX01411,56,Fitness,App Store,Mobile,41,Month-to-month,Plus,7,True
CX01412,36,Fintech,Paid Social,Smart TV,23,Annual,Basic,4,False
CX01413,50,Streaming,Email Campaign,Mobile,1,Month-to-month,Standard,1,True
CX01414,32,Streaming,Referral,Desktop,21,Month-to-month,Plus,5,False
CX01415,22,Fintech,Referral,Mobile,27,Annual,Standard,5,False
CX01416,26,Cloud Storage,Paid Social,Desktop,16,Month-to-month,Premium,4,False
CX01417,33,Productivity,App Store,Mobile,18,Month-to-month,Basic,4,False
CX01418,29,Productivity,Paid Social,Tablet,27,Month-to-month,Basic,4,True
CX01419,36,Streaming,Influencer,Mobile,30,Two year,Premium,4,True
CX01420,21,Gaming,Organic Search,Mobile,24,Month-to-month,Basic,4,False
CX01421,42,Fintech,Referral,Desktop,3,Month-to-month,Standard,5,False
CX01422,40,Fintech,Influencer,Tablet,10,Month-to-month,Basic,1,False
CX01423,52,Productivity,Organic Search,Mobile,16,Annual,Premium,8,False
CX01424,23,Streaming,Referral,Mobile,47,Two year,Basic,2,False
CX01425,28,Gaming,Referral,Mobile,1,Month-to-month,Standard,2,False
CX01426,40,Fintech,Influencer,Mobile,15,Two year,Basic,2,False
CX01427,36,News & Media,Email Campaign,Tablet,47,Annual,Standard,3,False
CX01428,36,Productivity,Paid Social,Desktop,34,Two year,Standard,3,False
CX01429,36,Productivity,Organic Search,Mobile,9,Annual,Basic,2,False
CX01430,45,Productivity,App Store,Mobile,38,Two year,Standard,1,False
CX01431,52,News & Media,Paid Social,Smart TV,12,Month-to-month,Basic,2,True
CX01432,32,Fintech,Referral,Desktop,79,Two year,Basic,2,False
CX01433,42,Fintech,Paid Social,Mobile,24,Annual,Premium,3,False
CX01434,47,Fintech,Organic Search,Tablet,19,Month-to-month,Plus,2,False
CX01435,18,Productivity,Organic Search,Mobile,17,Month-to-month,Plus,4,True
CX01436,33,Productivity,App Store,Tablet,10,Month-to-month,Standard,3,False
CX01437,18,Gaming,Email Campaign,Desktop,2,Month-to-month,Standard,2,True
CX01438,53,Fintech,Email Campaign,Desktop,2,Month-to-month,Standard,4,True
CX01439,46,Fitness,Influencer,Mobile,34,Month-to-month,Plus,4,False
CX01440,43,Fintech,App Store,Mobile,8,Month-to-month,Standard,2,False
CX01441,33,Productivity,Email Campaign,Mobile,18,Month-to-month,Basic,2,False
CX01442,18,Fintech,Influencer,Desktop,8,Month-to-month,Basic,4,False
CX01443,47,Fitness,App Store,Tablet,14,Month-to-month,Plus,3,False
CX01444,56,Fintech,Paid Social,Desktop,21,Two year,Basic,5,False
CX01445,45,Gaming,Organic Search,Mobile,47,Annual,Standard,6,False
CX01446,24,Streaming,Paid Social,Mobile,26,Annual,Premium,5,False
CX01447,51,Productivity,App Store,Mobile,41,Two year,Plus,5,False
CX01448,33,Streaming,Organic Search,Desktop,8,Annual,Standard,2,True
CX01449,40,Gaming,Organic Search,Mobile,81,Two year,Basic,1,True
CX01450,47,Gaming,App Store,Mobile,14,Annual,Plus,3,False
CX01451,49,Fitness,Influencer,Mobile,11,Month-to-month,Basic,2,False
CX01452,35,Fitness,Referral,Desktop,31,Annual,Standard,2,False
CX01453,33,Streaming,Referral,Mobile,9,Month-to-month,Standard,3,False
CX01454,51,Gaming,App Store,Desktop,10,Month-to-month,Plus,4,False
CX01455,35,Gaming,Organic Search,Mobile,8,Month-to-month,Basic,1,False
CX01456,31,Productivity,Email Campaign,Desktop,53,Two year,Basic,4,True
CX01457,34,Streaming,Influencer,Mobile,3,Month-to-month,Premium,2,False
CX01458,43,Streaming,Paid Social,Smart TV,15,Annual,Standard,5,False
CX01459,44,Productivity,Organic Search,Mobile,4,Month-to-month,Plus,1,False
CX01460,54,Fintech,Email Campaign,Mobile,13,Month-to-month,Standard,4,False
CX01461,51,Streaming,Email Campaign,Mobile,30,Annual,Basic,2,False
CX01462,37,Productivity,Organic Search,Desktop,18,Month-to-month,Basic,3,False
CX01463,38,Streaming,Organic Search,Mobile,39,Annual,Basic,2,False
CX01464,23,News & Media,Paid Social,Mobile,17,Month-to-month,Basic,3,False
CX01465,31,Streaming,Organic Search,Mobile,25,Annual,Standard,3,False
CX01466,65,Fitness,Referral,Mobile,4,Month-to-month,Standard,1,False
CX01467,38,Fintech,Referral,Mobile,34,Month-to-month,Basic,2,True
CX01468,18,Cloud Storage,Paid Social,Smart TV,14,Month-to-month,Premium,3,False
CX01469,41,Productivity,App Store,Desktop,32,Two year,Plus,3,False
CX01470,35,Fintech,Email Campaign,Mobile,13,Month-to-month,Plus,8,False
CX01471,36,Streaming,App Store,Mobile,47,Annual,Basic,3,False
CX01472,54,Fitness,Influencer,Tablet,11,Month-to-month,Premium,4,False
CX01473,18,Cloud Storage,App Store,Smart TV,11,Month-to-month,Standard,2,False
CX01474,49,Fitness,Referral,Mobile,2,Month-to-month,Standard,2,False
CX01475,46,Fintech,Organic Search,Mobile,12,Annual,Plus,5,False
CX01476,30,News & Media,Organic Search,Tablet,3,Month-to-month,Standard,3,False
CX01477,32,Streaming,Paid Social,Mobile,22,Two year,Basic,3,False
CX01478,35,Fitness,Organic Search,Desktop,25,Annual,Plus,3,False
CX01479,33,Productivity,Paid Social,Mobile,11,Annual,Standard,4,False
CX01480,44,Cloud Storage,Paid Social,Desktop,5,Month-to-month,Standard,2,False
CX01481,41,Productivity,Referral,Mobile,13,Month-to-month,Plus,5,False
CX01482,20,Streaming,Paid Social,Smart TV,21,Month-to-month,Plus,2,False
CX01483,33,Productivity,App Store,Mobile,8,Annual,Premium,6,False
CX01484,29,Cloud Storage,Paid Social,Tablet,7,Month-to-month,Basic,1,False
CX01485,33,Productivity,Paid Social,Mobile,15,Month-to-month,Standard,3,False
CX01486,45,Cloud Storage,Influencer,Desktop,11,Month-to-month,Basic,1,True
CX01487,46,Fitness,Email Campaign,Mobile,22,Month-to-month,Basic,1,True
CX01488,30,Streaming,Referral,Mobile,33,Two year,Plus,2,True
CX01489,33,Cloud Storage,Organic Search,Desktop,8,Annual,Basic,3,False
CX01490,25,Fitness,App Store,Desktop,33,Month-to-month,Standard,3,False
CX01491,22,Fintech,Organic Search,Mobile,10,Annual,Premium,5,False
CX01492,33,Streaming,Referral,Smart TV,25,Month-to-month,Plus,5,False
CX01493,23,Fintech,Paid Social,Desktop,20,Annual,Basic,2,False
CX01494,37,Streaming,Paid Social,Mobile,27,Annual,Premium,3,False
CX01495,46,Cloud Storage,Referral,Desktop,5,Month-to-month,Standard,2,False
CX01496,28,Productivity,Paid Social,Mobile,19,Month-to-month,Basic,3,False
CX01497,54,Fitness,Influencer,Mobile,18,Month-to-month,Basic,2,False
CX01498,32,Fitness,Paid Social,Desktop,17,Month-to-month,Basic,3,False
CX01499,39,Fintech,App Store,Mobile,14,Month-to-month,Standard,3,True
CX01500,55,Streaming,Paid Social,Mobile,18,Annual,Standard,3,False
CX01501,56,Cloud Storage,App Store,Mobile,19,Month-to-month,Plus,2,False
CX01502,32,Productivity,Referral,Desktop,35,Annual,Standard,3,False
